Ewe/V	<I>/mA	time/s
3.4563863E+000	1.802357729488844E+000	2.819769120472249E+004
3.4565964E+000	1.802358057123660E+000	2.819969120469828E+004
3.4569783E+000	1.802355605882614E+000	2.820169120467406E+004
3.4569783E+000	1.802355637258499E+000	2.820369120464985E+004
3.4571309E+000	1.802357121938693E+000	2.820569120462563E+004
3.4574745E+000	1.802356752306444E+000	2.820769120460142E+004
3.4576273E+000	1.802359057969104E+000	2.820969120457720E+004
3.4578755E+000	1.802359394127384E+000	2.821169120455299E+004
3.4581618E+000	1.802358443743233E+000	2.821369120452878E+004
3.4583719E+000	1.802358026308058E+000	2.821569120450456E+004
3.4584100E+000	1.802357677608961E+000	2.821769120448035E+004
3.4586582E+000	1.802359982675575E+000	2.821969120445613E+004
3.4587917E+000	1.802360028261208E+000	2.822169120443192E+004
3.4587727E+000	1.802356820851787E+000	2.822369120440770E+004
3.4592309E+000	1.802359290474906E+000	2.822569120438349E+004
3.4594600E+000	1.802358311730863E+000	2.822769120435927E+004
3.4596126E+000	1.802357940382001E+000	2.822969120433506E+004
3.4597082E+000	1.802356779128535E+000	2.823169120431085E+004
3.4600518E+000	1.802357714599604E+000	2.823369120428663E+004
3.4601471E+000	1.802358145052433E+000	2.823569120426242E+004
3.4603763E+000	1.802358451348785E+000	2.823769120423820E+004
3.4606054E+000	1.802358964640150E+000	2.823969120421399E+004
3.4607391E+000	1.802358561057096E+000	2.824169120418977E+004
3.4610445E+000	1.802358356184008E+000	2.824369120416556E+004
3.4611590E+000	1.802359898668787E+000	2.824569120414135E+004
3.4615028E+000	1.802361457640211E+000	2.824769120411713E+004
3.4616363E+000	1.802359891814253E+000	2.824969120409292E+004
3.4620755E+000	1.802360591668158E+000	2.825169120406870E+004
3.4620373E+000	1.802360774678262E+000	2.825369120404449E+004
3.4623618E+000	1.802359958726428E+000	2.825569120402027E+004
3.4625909E+000	1.802359075993549E+000	2.825769120399606E+004
3.4627435E+000	1.802358085090159E+000	2.825969120397184E+004
3.4628963E+000	1.802357089776026E+000	2.826169120394763E+004
3.4631255E+000	1.802358791870125E+000	2.826369120392342E+004
3.4633162E+000	1.802358699757106E+000	2.826569120389920E+004
3.4636025E+000	1.802359131914627E+000	2.826769120387499E+004
3.4637744E+000	1.802360884136233E+000	2.826969120385077E+004
3.4640226E+000	1.802360495454340E+000	2.827169120382656E+004
3.4643281E+000	1.802361684185547E+000	2.827369120380234E+004
3.4645000E+000	1.802360195976759E+000	2.827569120377813E+004
3.4646335E+000	1.802360381192234E+000	2.827769120375392E+004
3.4649007E+000	1.802361171752489E+000	2.827969120372970E+004
3.4650345E+000	1.802360608262092E+000	2.828169120370549E+004
3.4654353E+000	1.802363167006076E+000	2.828369120368127E+004
3.4655690E+000	1.802361989981221E+000	2.828569120365706E+004
3.4658554E+000	1.802362520963245E+000	2.828769120363284E+004
3.4661417E+000	1.802360017627739E+000	2.828969120360863E+004
3.4663517E+000	1.802360978895698E+000	2.829169120358441E+004
3.4666953E+000	1.802362459200911E+000	2.829369120356020E+004
3.4669054E+000	1.802361227792777E+000	2.829569120353599E+004
3.4671535E+000	1.802360367566612E+000	2.829769120351177E+004
3.4672871E+000	1.802359477621571E+000	2.829969120348756E+004
3.4676309E+000	1.802358903438100E+000	2.830169120346334E+004
3.4677835E+000	1.802360161370302E+000	2.830369120343913E+004
3.4681079E+000	1.802359113377583E+000	2.830569120341491E+004
3.4684136E+000	1.802360037881397E+000	2.830769120339070E+004
3.4686234E+000	1.802360393649605E+000	2.830969120336648E+004
3.4689672E+000	1.802361137908972E+000	2.831169120334227E+004
3.4691198E+000	1.802360839778456E+000	2.831369120331806E+004
3.4694636E+000	1.802358745950706E+000	2.831569120329384E+004
3.4696352E+000	1.802358903092394E+000	2.831769120326963E+004
3.4700553E+000	1.802358656734472E+000	2.831969120324541E+004
3.4703035E+000	1.802358579522615E+000	2.832169120322120E+004
3.4705136E+000	1.802360932892833E+000	2.832369120319698E+004
3.4708953E+000	1.802358656376845E+000	2.832569120317277E+004
3.4711244E+000	1.802359646874923E+000	2.832769120314856E+004
3.4714298E+000	1.802359628933924E+000	2.832969120312434E+004
3.4715443E+000	1.802357626885408E+000	2.833169120310013E+004
3.4718690E+000	1.802356899899467E+000	2.833369120307591E+004
3.4721935E+000	1.802357411545744E+000	2.833569120305170E+004
3.4726326E+000	1.802359238189710E+000	2.833769120302748E+004
3.4729762E+000	1.802360982197796E+000	2.833969120300327E+004
3.4731288E+000	1.802362824648914E+000	2.834169120297905E+004
3.4735107E+000	1.802360934382949E+000	2.834369120295484E+004
3.4737780E+000	1.802360311574008E+000	2.834569120293063E+004
3.4741597E+000	1.802359569269674E+000	2.834769120290641E+004
3.4745417E+000	1.802362131268073E+000	2.834969120288220E+004
3.4746752E+000	1.802364356357173E+000	2.835169120285798E+004
3.4750571E+000	1.802364698762019E+000	2.835369120283377E+004
3.4755535E+000	1.802364962774836E+000	2.835569120280955E+004
3.4758015E+000	1.802363258523049E+000	2.835769120278534E+004
3.4761071E+000	1.802362227005054E+000	2.835969120276113E+004
3.4764698E+000	1.802362064677763E+000	2.836169120273691E+004
3.4767942E+000	1.802359992057346E+000	2.836369120271270E+004
3.4771953E+000	1.802363070112765E+000	2.836569120268848E+004
3.4775579E+000	1.802363179773391E+000	2.836769120266427E+004
3.4778824E+000	1.802362467164092E+000	2.836969120264005E+004
3.4782453E+000	1.802363047021925E+000	2.837169120261584E+004
3.4786079E+000	1.802358993405352E+000	2.837369120259162E+004
3.4789324E+000	1.802362095445681E+000	2.837569120256741E+004
3.4791615E+000	1.802359969431423E+000	2.837769120254320E+004
3.4797533E+000	1.802359748596211E+000	2.837969120251898E+004
3.4801924E+000	1.802359105474007E+000	2.838169120249477E+004
3.4806125E+000	1.802360611969501E+000	2.838369120247055E+004
3.4808223E+000	1.802364366644935E+000	2.838569120244634E+004
3.4813762E+000	1.802362483364634E+000	2.838769120242212E+004
3.4817579E+000	1.802364068907809E+000	2.838969120239791E+004
3.4820061E+000	1.802361778992697E+000	2.839169120237370E+004
3.4824834E+000	1.802360670537026E+000	2.839369120234948E+004
3.4829223E+000	1.802361145490683E+000	2.839569120232527E+004
3.4832852E+000	1.802361626690907E+000	2.839769120230105E+004
3.4836860E+000	1.802360957509552E+000	2.839969120227684E+004
3.4841442E+000	1.802358613258844E+000	2.840169120225262E+004
3.4845068E+000	1.802358992463599E+000	2.840369120222841E+004
3.4851179E+000	1.802360966939006E+000	2.840569120220419E+004
3.4853661E+000	1.802360843116316E+000	2.840769120217998E+004
3.4857097E+000	1.802360502022772E+000	2.840969120215577E+004
3.4864733E+000	1.802360750717195E+000	2.841169120213155E+004
3.4868550E+000	1.802357517093651E+000	2.841369120210734E+004
3.4873705E+000	1.802360443479089E+000	2.841569120208312E+004
3.4878478E+000	1.802361560267490E+000	2.841769120205891E+004
3.4882677E+000	1.802360971325909E+000	2.841969120203469E+004
3.4887259E+000	1.802362282997658E+000	2.842169120201048E+004
3.4893177E+000	1.802360883921656E+000	2.842369120198626E+004
3.4897950E+000	1.802361655336899E+000	2.842569120196205E+004
3.4902914E+000	1.802362116343070E+000	2.842769120193784E+004
3.4906924E+000	1.802361222046889E+000	2.842969120191362E+004
3.4912841E+000	1.802360761863263E+000	2.843169120188941E+004
3.4918187E+000	1.802360046476387E+000	2.843369120186519E+004
3.4924104E+000	1.802360324615505E+000	2.843569120184098E+004
3.4929640E+000	1.802359265584006E+000	2.843769120181676E+004
3.4934223E+000	1.802360612005263E+000	2.843969120179255E+004
3.4940712E+000	1.802361690718217E+000	2.844169120176834E+004
3.4946058E+000	1.802360343498256E+000	2.844369120174412E+004
3.4951787E+000	1.802359768051167E+000	2.844569120171991E+004
3.4957514E+000	1.802361281770744E+000	2.844769120169569E+004
3.4963622E+000	1.802361787730738E+000	2.844969120167148E+004
3.4970686E+000	1.802364008182597E+000	2.845169120164726E+004
3.4975650E+000	1.802361114710844E+000	2.845369120162305E+004
3.4982140E+000	1.802360585552722E+000	2.845569120159883E+004
3.4988630E+000	1.802358523863797E+000	2.845769120157462E+004
3.4996266E+000	1.802359062391769E+000	2.845969120155041E+004
3.5002949E+000	1.802359712428112E+000	2.846169120152619E+004
3.5007532E+000	1.802360372311142E+000	2.846369120150198E+004
3.5014594E+000	1.802357671851152E+000	2.846569120147776E+004
3.5022039E+000	1.802358089953899E+000	2.846769120145355E+004
3.5029104E+000	1.802358698219306E+000	2.846969120142933E+004
3.5035594E+000	1.802356707436067E+000	2.847169120140512E+004
3.5044184E+000	1.802357762342925E+000	2.847369120138091E+004
3.5051248E+000	1.802356692785245E+000	2.847569120135669E+004
3.5058312E+000	1.802357916933534E+000	2.847769120133248E+004
3.5066712E+000	1.802357835322853E+000	2.847969120130826E+004
3.5073776E+000	1.802358260673524E+000	2.848169120128405E+004
3.5082748E+000	1.802358618325239E+000	2.848369120125983E+004
3.5090766E+000	1.802358182460309E+000	2.848569120123562E+004
3.5097830E+000	1.802357342344751E+000	2.848769120121140E+004
3.5106421E+000	1.802355866259547E+000	2.848969120118719E+004
3.5115774E+000	1.802355558437316E+000	2.849169120116298E+004
3.5124176E+000	1.802357859188553E+000	2.849369120113876E+004
3.5131238E+000	1.802358316403868E+000	2.849569120111455E+004
3.5142119E+000	1.802356089633917E+000	2.849769120109033E+004
3.5151856E+000	1.802357627994054E+000	2.849969120106612E+004
3.5160065E+000	1.802358947855482E+000	2.850169120104190E+004
3.5170565E+000	1.802358415860179E+000	2.850369120101769E+004
3.5179920E+000	1.802358758229263E+000	2.850569120099347E+004
3.5189846E+000	1.802356299180008E+000	2.850769120096926E+004
3.5200155E+000	1.802356515616397E+000	2.850969120094505E+004
3.5209701E+000	1.802355749327154E+000	2.851169120092083E+004
3.5220773E+000	1.802357260567177E+000	2.851369120089662E+004
3.5230701E+000	1.802357966345785E+000	2.851569120087240E+004
3.5242345E+000	1.802356205100036E+000	2.851769120084819E+004
3.5254564E+000	1.802357192701328E+000	2.851969120082397E+004
3.5265446E+000	1.802359921318552E+000	2.852169120079976E+004
3.5278428E+000	1.802357463926307E+000	2.852369120077555E+004
3.5291982E+000	1.802358624869829E+000	2.852569120075133E+004
3.5302482E+000	1.802359095293533E+000	2.852769120072712E+004
3.5316036E+000	1.802358820480355E+000	2.852969120070290E+004
3.5330353E+000	1.802357202524174E+000	2.853169120067869E+004
3.5344098E+000	1.802357248991955E+000	2.853369120065447E+004
3.5357463E+000	1.802357392484179E+000	2.853569120063026E+004
3.5373306E+000	1.802358663684374E+000	2.853769120060604E+004
3.5386863E+000	1.802358384555819E+000	2.853969120058183E+004
3.5403471E+000	1.802358349687102E+000	2.854169120055762E+004
3.5418744E+000	1.802359535938757E+000	2.854369120053340E+004
3.5434399E+000	1.802358766776569E+000	2.854569120050919E+004
3.5452533E+000	1.802359410697475E+000	2.854769120048497E+004
3.5469716E+000	1.802354445749715E+000	2.854969120046076E+004
3.5487852E+000	1.802355735892267E+000	2.855169120043654E+004
3.5505795E+000	1.802356111639952E+000	2.855369120041233E+004
3.5526605E+000	1.802358102625846E+000	2.855569120038812E+004
3.5544741E+000	1.802355978733513E+000	2.855769120036390E+004
3.5565550E+000	1.802356953197942E+000	2.855969120033969E+004
3.5587122E+000	1.802356071001505E+000	2.856169120031547E+004
3.5609076E+000	1.802354430574372E+000	2.856369120029126E+004
3.5632367E+000	1.802355760425538E+000	2.856569120026704E+004
3.5657187E+000	1.802353403514805E+000	2.856769120024283E+004
3.5680857E+000	1.802355503636805E+000	2.856969120021861E+004
3.5705104E+000	1.802354175919485E+000	2.857169120019440E+004
3.5733356E+000	1.802354108375500E+000	2.857369120017019E+004
3.5760658E+000	1.802356337779977E+000	2.857569120014597E+004
3.5788338E+000	1.802355555600135E+000	2.857769120012176E+004
3.5817356E+000	1.802358348340037E+000	2.857969120009754E+004
3.5847518E+000	1.802359556943433E+000	2.858169120007333E+004
3.5879209E+000	1.802357069891917E+000	2.858369120004911E+004
3.5910137E+000	1.802357216686237E+000	2.858569120002490E+004
3.5942590E+000	1.802359175080312E+000	2.858769120000069E+004
3.5974853E+000	1.802357866698738E+000	2.858969119997647E+004
3.6000245E+000	1.802356647798612E+000	2.859114159995894E+004
3.3838916E+000	0.000000000000000E+000	2.871114159850607E+004
3.3685236E+000	0.000000000000000E+000	2.883114159705321E+004
3.3621855E+000	0.000000000000000E+000	2.895114159560035E+004
3.3582146E+000	0.000000000000000E+000	2.907114159414748E+004
3.3557711E+000	0.000000000000000E+000	2.919114159269462E+004
3.3540339E+000	0.000000000000000E+000	2.931114159124176E+004
3.3526402E+000	0.000000000000000E+000	2.943114158978889E+004
3.3251176E+000	-5.966934789522901E-006	2.949114198906242E+004
3.3026228E+000	-1.801732147668412E+000	2.949314198903821E+004
3.2957692E+000	-1.801732448493058E+000	2.949514198901400E+004
3.2902138E+000	-1.801731610117956E+000	2.949714198898978E+004
3.2858994E+000	-1.801730284606007E+000	2.949914198896557E+004
3.2820430E+000	-1.801729150866046E+000	2.950114198894135E+004
3.2790267E+000	-1.801730769096408E+000	2.950314198891714E+004
3.2761059E+000	-1.801731078730621E+000	2.950514198889292E+004
3.2737768E+000	-1.801731387077372E+000	2.950714198886871E+004
3.2717149E+000	-1.801730114482428E+000	2.950914198884449E+004
3.2700922E+000	-1.801729503582496E+000	2.951114198882028E+004
3.2686224E+000	-1.801729506741542E+000	2.951314198879607E+004
3.2674196E+000	-1.801730342803983E+000	2.951514198877185E+004
3.2663124E+000	-1.801729771350405E+000	2.951714198874764E+004
3.2654343E+000	-1.801730688129458E+000	2.951914198872342E+004
3.2646325E+000	-1.801731140016117E+000	2.952114198869921E+004
3.2640214E+000	-1.801730593274625E+000	2.952314198867499E+004
3.2636015E+000	-1.801731335483591E+000	2.952514198865078E+004
3.2629523E+000	-1.801731656847998E+000	2.952714198862656E+004
3.2626469E+000	-1.801732770608483E+000	2.952914198860235E+004
3.2621887E+000	-1.801730599163564E+000	2.953114198857814E+004
3.2617497E+000	-1.801730335114984E+000	2.953314198855392E+004
3.2615969E+000	-1.801730253909615E+000	2.953514198852971E+004
3.2611771E+000	-1.801731919978666E+000	2.953714198850549E+004
3.2610624E+000	-1.801729679296991E+000	2.953914198848128E+004
3.2607379E+000	-1.801731552253766E+000	2.954114198845706E+004
3.2605088E+000	-1.801733402823037E+000	2.954314198843285E+004
3.2603559E+000	-1.801731375967067E+000	2.954514198840864E+004
3.2599552E+000	-1.801732134483864E+000	2.954714198838442E+004
3.2597451E+000	-1.801730832217728E+000	2.954914198836021E+004
3.2596307E+000	-1.801731294988195E+000	2.955114198833599E+004
3.2592869E+000	-1.801732100866844E+000	2.955314198831178E+004
3.2589815E+000	-1.801730853532349E+000	2.955514198828756E+004
3.2588670E+000	-1.801731783650921E+000	2.955714198826335E+004
3.2586951E+000	-1.801731276701490E+000	2.955914198823913E+004
3.2583706E+000	-1.801728828261862E+000	2.956114198821492E+004
3.2582943E+000	-1.801729063831342E+000	2.956314198819071E+004
3.2579889E+000	-1.801727944539546E+000	2.956514198816649E+004
3.2578743E+000	-1.801729404901045E+000	2.956714198814228E+004
3.2575688E+000	-1.801729518877048E+000	2.956914198811806E+004
3.2573588E+000	-1.801727304159156E+000	2.957114198809385E+004
3.2571297E+000	-1.801726770566448E+000	2.957314198806963E+004
3.2570343E+000	-1.801727937971114E+000	2.957514198804542E+004
3.2566907E+000	-1.801729123435988E+000	2.957714198802121E+004
3.2566717E+000	-1.801728397379880E+000	2.957914198799699E+004
3.2565188E+000	-1.801726519916993E+000	2.958114198797278E+004
3.2562706E+000	-1.801726966880309E+000	2.958314198794856E+004
3.2561562E+000	-1.801727462564462E+000	2.958514198792435E+004
3.2558699E+000	-1.801727299867621E+000	2.958714198790013E+004
3.2556980E+000	-1.801729212962165E+000	2.958914198787592E+004
3.2554879E+000	-1.801730302797345E+000	2.959114198785170E+004
3.2552397E+000	-1.801730335508375E+000	2.959314198782749E+004
3.2552016E+000	-1.801729703639528E+000	2.959514198780328E+004
3.2549152E+000	-1.801729758177778E+000	2.959714198777906E+004
3.2547433E+000	-1.801729646919747E+000	2.959914198775485E+004
3.2544951E+000	-1.801730343447713E+000	2.960114198773063E+004
3.2543616E+000	-1.801729627357503E+000	2.960314198770642E+004
3.2542088E+000	-1.801729813383601E+000	2.960514198768220E+004
3.2540944E+000	-1.801731294511358E+000	2.960714198765799E+004
3.2537889E+000	-1.801729870151066E+000	2.960914198763378E+004
3.2536552E+000	-1.801729343174474E+000	2.961114198760956E+004
3.2535026E+000	-1.801727631078716E+000	2.961314198758535E+004
3.2532544E+000	-1.801727326391689E+000	2.961514198756113E+004
3.2530634E+000	-1.801727149961938E+000	2.961714198753692E+004
3.2529871E+000	-1.801728266690734E+000	2.961914198751270E+004
3.2527390E+000	-1.801730006252313E+000	2.962114198748849E+004
3.2525098E+000	-1.801731359110873E+000	2.962314198746427E+004
3.2523952E+000	-1.801729674540540E+000	2.962514198744006E+004
3.2522807E+000	-1.801731775973842E+000	2.962714198741585E+004
3.2521088E+000	-1.801729914973759E+000	2.962914198739163E+004
3.2518797E+000	-1.801729105220808E+000	2.963114198736742E+004
3.2517653E+000	-1.801729276810662E+000	2.963314198734320E+004
3.2514789E+000	-1.801728779111871E+000	2.963514198731899E+004
3.2514026E+000	-1.801729373847024E+000	2.963714198729477E+004
3.2513452E+000	-1.801728632329472E+000	2.963914198727056E+004
3.2510016E+000	-1.801728861819278E+000	2.964114198724634E+004
3.2509062E+000	-1.801730071102168E+000	2.964314198722213E+004
3.2507915E+000	-1.801729770992777E+000	2.964514198719792E+004
3.2505817E+000	-1.801729325746075E+000	2.964714198717370E+004
3.2502954E+000	-1.801730593679936E+000	2.964914198714949E+004
3.2502954E+000	-1.801731975399065E+000	2.965114198712527E+004
3.2500472E+000	-1.801730403111964E+000	2.965314198710106E+004
3.2498753E+000	-1.801731250678102E+000	2.965514198707684E+004
3.2497606E+000	-1.801731469641728E+000	2.965714198705263E+004
3.2496080E+000	-1.801729666720410E+000	2.965914198702842E+004
3.2493789E+000	-1.801730485402137E+000	2.966114198700420E+004
3.2493026E+000	-1.801732091508915E+000	2.966314198697999E+004
3.2491879E+000	-1.801731487868828E+000	2.966514198695577E+004
3.2490354E+000	-1.801730633162054E+000	2.966714198693156E+004
3.2488062E+000	-1.801730443106681E+000	2.966914198690734E+004
3.2486534E+000	-1.801731549631162E+000	2.967114198688313E+004
3.2484243E+000	-1.801730853079353E+000	2.967314198685891E+004
3.2483289E+000	-1.801732599257048E+000	2.967514198683470E+004
3.2481380E+000	-1.801732640646514E+000	2.967714198681049E+004
3.2480235E+000	-1.801730546532662E+000	2.967914198678627E+004
3.2478516E+000	-1.801729514907378E+000	2.968114198676206E+004
3.2477372E+000	-1.801729070483221E+000	2.968314198673784E+004
3.2475080E+000	-1.801730405710726E+000	2.968514198671363E+004
3.2473361E+000	-1.801731044732131E+000	2.968714198668941E+004
3.2472599E+000	-1.801731318460505E+000	2.968914198666520E+004
3.2471263E+000	-1.801732161210587E+000	2.969114198664099E+004
3.2469735E+000	-1.801734034942223E+000	2.969314198661677E+004
3.2466490E+000	-1.801736231826405E+000	2.969514198659256E+004
3.2466300E+000	-1.801735428927989E+000	2.969714198656834E+004
3.2464581E+000	-1.801734376524526E+000	2.969914198654413E+004
3.2464199E+000	-1.801731220649281E+000	2.970114198651991E+004
3.2462289E+000	-1.801734136961534E+000	2.970314198649570E+004
3.2461336E+000	-1.801735660539720E+000	2.970514198647148E+004
3.2458282E+000	-1.801735641215894E+000	2.970714198644727E+004
3.2456944E+000	-1.801737431179161E+000	2.970914198642306E+004
3.2454653E+000	-1.801737048815360E+000	2.971114198639884E+004
3.2454653E+000	-1.801736323939424E+000	2.971314198637463E+004
3.2454271E+000	-1.801737514637586E+000	2.971514198635041E+004
3.2450836E+000	-1.801737008319964E+000	2.971714198632620E+004
3.2450454E+000	-1.801736969827284E+000	2.971914198630198E+004
3.2447782E+000	-1.801738178120736E+000	2.972114198627777E+004
3.2446826E+000	-1.801738893149985E+000	2.972314198625355E+004
3.2446253E+000	-1.801738816486489E+000	2.972514198622934E+004
3.2444153E+000	-1.801736774693595E+000	2.972714198620513E+004
3.2443008E+000	-1.801736142538646E+000	2.972914198618091E+004
3.2441480E+000	-1.801735041652764E+000	2.973114198615670E+004
3.2439382E+000	-1.801735539995285E+000	2.973314198613248E+004
3.2438235E+000	-1.801735301374047E+000	2.973514198610827E+004
3.2436709E+000	-1.801735819731807E+000	2.973714198608405E+004
3.2434037E+000	-1.801735320316403E+000	2.973914198605984E+004
3.2434227E+000	-1.801735511969181E+000	2.974114198603563E+004
3.2433462E+000	-1.801737625073073E+000	2.974314198601141E+004
3.2431936E+000	-1.801738373767025E+000	2.974514198598720E+004
3.2430408E+000	-1.801738330327159E+000	2.974714198596298E+004
3.2428498E+000	-1.801737017034163E+000	2.974914198593877E+004
3.2428308E+000	-1.801736790429222E+000	2.975114198591455E+004
3.2425826E+000	-1.801734974430646E+000	2.975314198589034E+004
3.2424109E+000	-1.801736244248013E+000	2.975514198586612E+004
3.2422771E+000	-1.801735562883469E+000	2.975714198584191E+004
3.2420671E+000	-1.801734944664086E+000	2.975914198581770E+004
3.2418954E+000	-1.801733784197400E+000	2.976114198579348E+004
3.2418573E+000	-1.801734877370441E+000	2.976314198576927E+004
3.2416663E+000	-1.801735941814042E+000	2.976514198574505E+004
3.2415326E+000	-1.801733930884433E+000	2.976714198572084E+004
3.2414181E+000	-1.801734425781805E+000	2.976914198569662E+004
3.2413228E+000	-1.801735288559048E+000	2.977114198567241E+004
3.2412271E+000	-1.801735340581983E+000	2.977314198564820E+004
3.2409790E+000	-1.801735807012176E+000	2.977514198562398E+004
3.2409027E+000	-1.801735330413430E+000	2.977714198559977E+004
3.2407691E+000	-1.801734452174742E+000	2.977914198557555E+004
3.2407691E+000	-1.801733587394782E+000	2.978114198555134E+004
3.2405019E+000	-1.801732884894430E+000	2.978314198552712E+004
3.2403491E+000	-1.801733367978161E+000	2.978514198550291E+004
3.2401962E+000	-1.801732802318154E+000	2.978714198547869E+004
3.2400818E+000	-1.801733540581293E+000	2.978914198545448E+004
3.2399864E+000	-1.801734335528451E+000	2.979114198543027E+004
3.2398527E+000	-1.801733609150478E+000	2.979314198540605E+004
3.2397001E+000	-1.801734589634975E+000	2.979514198538184E+004
3.2395663E+000	-1.801734814165675E+000	2.979714198535762E+004
3.2392228E+000	-1.801735173677054E+000	2.979914198533341E+004
3.2393754E+000	-1.801736133097270E+000	2.980114198530919E+004
3.2391462E+000	-1.801734670005879E+000	2.980314198528498E+004
3.2389174E+000	-1.801735118888464E+000	2.980514198526077E+004
3.2388790E+000	-1.801734133528307E+000	2.980714198523655E+004
3.2385736E+000	-1.801732944427550E+000	2.980914198521234E+004
3.2385163E+000	-1.801733160565915E+000	2.981114198518812E+004
3.2385163E+000	-1.801731823085354E+000	2.981314198516391E+004
3.2382491E+000	-1.801732817505418E+000	2.981514198513969E+004
3.2382491E+000	-1.801732898150503E+000	2.981714198511548E+004
3.2380965E+000	-1.801731925140428E+000	2.981914198509126E+004
3.2378864E+000	-1.801732937906802E+000	2.982114198506705E+004
3.2378483E+000	-1.801733720038960E+000	2.982314198504284E+004
3.2376955E+000	-1.801733446107930E+000	2.982514198501862E+004
3.2375045E+000	-1.801734694002709E+000	2.982714198499441E+004
3.2376192E+000	-1.801734517859061E+000	2.982914198497019E+004
3.2372563E+000	-1.801734735380254E+000	2.983114198494598E+004
3.2371418E+000	-1.801736191736321E+000	2.983314198492176E+004
3.2370272E+000	-1.801736794017422E+000	2.983514198489755E+004
3.2368364E+000	-1.801735358821004E+000	2.983714198487333E+004
3.2366073E+000	-1.801733577548094E+000	2.983914198484912E+004
3.2365882E+000	-1.801732815693437E+000	2.984114198482491E+004
3.2365882E+000	-1.801732818280278E+000	2.984314198480069E+004
3.2363210E+000	-1.801732339190059E+000	2.984514198477648E+004
3.2361681E+000	-1.801732507155950E+000	2.984714198475226E+004
3.2362063E+000	-1.801733183358732E+000	2.984914198472805E+004
3.2358437E+000	-1.801731226204434E+000	2.985114198470383E+004
3.2359200E+000	-1.801732051168491E+000	2.985314198467962E+004
3.2358437E+000	-1.801732305584960E+000	2.985514198465541E+004
3.2356527E+000	-1.801732574759539E+000	2.985714198463119E+004
3.2355192E+000	-1.801733418761319E+000	2.985914198460698E+004
3.2353282E+000	-1.801732676731166E+000	2.986114198458276E+004
3.2352328E+000	-1.801731482623619E+000	2.986314198455855E+004
3.2352328E+000	-1.801731135140457E+000	2.986514198453433E+004
3.2351182E+000	-1.801731366668742E+000	2.986714198451012E+004
3.2350037E+000	-1.801731348143618E+000	2.986914198448590E+004
3.2347746E+000	-1.801731265054742E+000	2.987114198446169E+004
3.2346218E+000	-1.801730219279316E+000	2.987314198443748E+004
3.2345455E+000	-1.801730367134600E+000	2.987514198441326E+004
3.2344882E+000	-1.801732647071894E+000	2.987714198438905E+004
3.2342019E+000	-1.801733602438995E+000	2.987914198436483E+004
3.2342401E+000	-1.801731948255110E+000	2.988114198434062E+004
3.2340872E+000	-1.801731679473922E+000	2.988314198431640E+004
3.2339156E+000	-1.801732328818850E+000	2.988514198429219E+004
3.2337818E+000	-1.801732208906224E+000	2.988714198426798E+004
3.2336292E+000	-1.801734131835535E+000	2.988914198424376E+004
3.2334573E+000	-1.801733420787877E+000	2.989114198421955E+004
3.2333429E+000	-1.801733675800392E+000	2.989314198419533E+004
3.2332854E+000	-1.801734698377690E+000	2.989514198417112E+004
3.2330756E+000	-1.801733432351178E+000	2.989714198414690E+004
3.2330947E+000	-1.801732313583903E+000	2.989914198412269E+004
3.2329991E+000	-1.801733170972887E+000	2.990114198409847E+004
3.2327700E+000	-1.801734050785138E+000	2.990314198407426E+004
3.2327509E+000	-1.801734875224674E+000	2.990514198405005E+004
3.2325602E+000	-1.801733666573593E+000	2.990714198402583E+004
3.2323120E+000	-1.801733184872690E+000	2.990914198400162E+004
3.2322738E+000	-1.801732397876793E+000	2.991114198397740E+004
3.2322545E+000	-1.801733428059644E+000	2.991314198395319E+004
3.2319300E+000	-1.801732385514789E+000	2.991514198392897E+004
3.2319491E+000	-1.801731832443284E+000	2.991714198390476E+004
3.2319300E+000	-1.801733434616154E+000	2.991914198388055E+004
3.2317774E+000	-1.801733167372766E+000	2.992114198385633E+004
3.2315483E+000	-1.801732246326021E+000	2.992314198383212E+004
3.2314146E+000	-1.801731734822795E+000	2.992514198380790E+004
3.2312620E+000	-1.801731730197475E+000	2.992714198378369E+004
3.2312238E+000	-1.801732449911648E+000	2.992914198375947E+004
3.2310328E+000	-1.801732614110526E+000	2.993114198373526E+004
3.2309566E+000	-1.801731981657553E+000	2.993314198371104E+004
3.2307465E+000	-1.801730722270999E+000	2.993514198368683E+004
3.2306702E+000	-1.801731254838506E+000	2.993714198366262E+004
3.2305937E+000	-1.801732702992973E+000	2.993914198363840E+004
3.2303836E+000	-1.801730812381302E+000	2.994114198361419E+004
3.2303836E+000	-1.801734569107135E+000	2.994314198358997E+004
3.2301929E+000	-1.801734306691723E+000	2.994514198356576E+004
3.2301548E+000	-1.801734824501120E+000	2.994714198354154E+004
3.2299066E+000	-1.801734452723104E+000	2.994914198351733E+004
3.2297728E+000	-1.801734439240534E+000	2.995114198349311E+004
3.2297537E+000	-1.801736206184486E+000	2.995314198346890E+004
3.2295437E+000	-1.801736679683791E+000	2.995514198344469E+004
3.2295437E+000	-1.801736294232469E+000	2.995714198342047E+004
3.2293336E+000	-1.801735167347041E+000	2.995914198339626E+004
3.2291620E+000	-1.801736174069503E+000	2.996114198337204E+004
3.2290473E+000	-1.801735441063494E+000	2.996314198334783E+004
3.2288375E+000	-1.801733382688587E+000	2.996514198332361E+004
